timestep	evaders	pursuers	evader_capture_status
42	[[7, 13], [7, 5], [7, 27], [4, 34], [13, 19], [20, 18], [17, 22], [5, 15], [9, 24], [7, 33], [19, 26], [15, 32], [21, 30], [10, 28], [22, 9], [20, 22], [21, 5], [18, 30], [17, 19], [2, 29], [22, 28], [26, 5], [5, 30], [15, 35], [5, 8], [0, 36], [12, 35], [1, 23], [19, 35], [36, 38]]	[[2, 25], [5, 35], [16, 27], [0, 35], [8, 24], [35, 38], [36, 38], [11, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
43	[[7, 12], [6, 5], [6, 27], [4, 33], [14, 19], [19, 18], [16, 22], [4, 15], [10, 24], [7, 32], [19, 25], [16, 32], [21, 31], [10, 29], [21, 9], [21, 22], [20, 5], [18, 31], [17, 18], [3, 29], [23, 28], [25, 5], [5, 29], [16, 35], [4, 8], [0, 37], [13, 35], [1, 22], [19, 34], [36, 38]]	[[2, 24], [5, 34], [16, 28], [0, 36], [9, 24], [34, 38], [36, 37], [12, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
44	[[6, 12], [5, 5], [7, 27], [4, 32], [13, 19], [20, 18], [16, 21], [4, 14], [11, 24], [7, 31], [20, 25], [15, 32], [22, 31], [9, 29], [22, 9], [20, 22], [19, 5], [19, 31], [16, 18], [3, 30], [22, 28], [25, 6], [6, 29], [17, 35], [5, 8], [1, 37], [14, 35], [1, 21], [19, 35], [36, 38]]	[[2, 23], [5, 33], [16, 29], [0, 37], [10, 24], [34, 37], [35, 37], [13, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
45	[[6, 11], [4, 5], [6, 27], [4, 31], [12, 19], [21, 18], [17, 21], [4, 13], [12, 24], [8, 31], [21, 25], [16, 32], [23, 31], [10, 29], [21, 9], [21, 22], [20, 5], [19, 32], [15, 18], [3, 29], [21, 28], [25, 7], [6, 28], [18, 35], [4, 8], [2, 37], [15, 35], [1, 20], [20, 35], [36, 38]]	[[2, 22], [5, 32], [17, 29], [1, 37], [11, 24], [33, 37], [36, 37], [14, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
46	[[7, 11], [4, 4], [7, 27], [3, 31], [12, 18], [21, 17], [16, 21], [4, 12], [13, 24], [9, 31], [21, 24], [17, 32], [22, 31], [10, 28], [22, 9], [22, 22], [19, 5], [20, 32], [15, 17], [3, 28], [22, 28], [24, 7], [5, 28], [19, 35], [5, 8], [3, 37], [16, 35], [1, 19], [21, 35], [36, 38]]	[[2, 21], [5, 31], [17, 30], [2, 37], [12, 24], [32, 37], [35, 37], [15, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
47	[[8, 11], [4, 5], [7, 26], [3, 32], [12, 19], [20, 17], [16, 20], [4, 11], [14, 24], [9, 32], [20, 24], [18, 32], [23, 31], [11, 28], [21, 9], [23, 22], [20, 5], [21, 32], [15, 16], [3, 27], [22, 27], [23, 7], [6, 28], [20, 35], [5, 9], [4, 37], [17, 35], [1, 18], [22, 35], [36, 38]]	[[2, 20], [5, 30], [18, 30], [3, 37], [13, 24], [31, 37], [34, 37], [16, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
48	[[9, 11], [4, 4], [8, 26], [3, 33], [11, 19], [21, 17], [17, 20], [5, 11], [15, 24], [9, 33], [21, 24], [19, 32], [24, 31], [11, 29], [20, 9], [23, 21], [19, 5], [22, 32], [14, 16], [3, 26], [23, 27], [24, 7], [7, 28], [21, 35], [5, 8], [5, 37], [18, 35], [1, 17], [23, 35], [36, 38]]	[[2, 19], [5, 29], [19, 30], [4, 37], [14, 24], [30, 37], [34, 36], [17, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
49	[[10, 11], [4, 5], [8, 25], [3, 32], [11, 18], [20, 17], [18, 20], [4, 11], [16, 24], [9, 34], [20, 24], [20, 32], [25, 31], [12, 29], [19, 9], [22, 21], [18, 5], [23, 32], [13, 16], [3, 25], [24, 27], [23, 7], [8, 28], [22, 35], [4, 8], [6, 37], [19, 35], [1, 16], [24, 35], [36, 38]]	[[2, 18], [6, 29], [20, 30], [5, 37], [15, 24], [29, 37], [33, 36], [18, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
50	[[11, 11], [4, 4], [9, 25], [4, 32], [10, 18], [19, 17], [18, 19], [5, 11], [17, 24], [9, 33], [21, 24], [21, 32], [26, 31], [12, 30], [18, 9], [23, 21], [17, 5], [24, 32], [14, 16], [3, 24], [24, 26], [22, 7], [8, 27], [23, 35], [5, 8], [6, 36], [20, 35], [1, 15], [24, 34], [36, 38]]	[[2, 17], [7, 29], [21, 30], [6, 37], [16, 24], [28, 37], [32, 36], [19, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
51	[[10, 11], [4, 5], [10, 25], [4, 31], [9, 18], [20, 17], [17, 19], [4, 11], [18, 24], [10, 33], [22, 24], [22, 32], [27, 31], [11, 30], [19, 9], [22, 21], [16, 5], [25, 32], [15, 16], [3, 23], [25, 26], [21, 7], [9, 27], [23, 36], [5, 7], [6, 35], [20, 36], [1, 14], [25, 34], [36, 38]]	[[2, 16], [7, 28], [22, 30], [6, 36], [17, 24], [27, 37], [31, 36], [20, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
52	[[11, 11], [5, 5], [10, 24], [4, 30], [8, 18], [20, 16], [18, 19], [4, 10], [19, 24], [11, 33], [23, 24], [21, 32], [27, 30], [12, 30], [18, 9], [21, 21], [17, 5], [26, 32], [14, 16], [3, 22], [25, 25], [21, 6], [10, 27], [23, 35], [6, 7], [6, 34], [19, 36], [1, 13], [26, 34], [36, 38]]	[[2, 15], [8, 28], [23, 30], [6, 35], [18, 24], [26, 37], [30, 36], [21, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
53	[[10, 11], [4, 5], [10, 23], [4, 29], [7, 18], [21, 16], [18, 18], [5, 10], [20, 24], [11, 34], [24, 24], [20, 32], [28, 30], [13, 30], [18, 8], [22, 21], [16, 5], [27, 32], [15, 16], [4, 22], [25, 24], [21, 7], [11, 27], [24, 35], [7, 7], [7, 34], [18, 36], [1, 12], [27, 34], [36, 38]]	[[2, 14], [9, 28], [24, 30], [6, 34], [19, 24], [26, 36], [29, 36], [22, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
54	[[11, 11], [5, 5], [9, 23], [4, 28], [7, 19], [21, 15], [19, 18], [4, 10], [21, 24], [12, 34], [25, 24], [19, 32], [29, 30], [14, 30], [18, 9], [22, 20], [17, 5], [28, 32], [14, 16], [5, 22], [26, 24], [20, 7], [12, 27], [23, 35], [8, 7], [8, 34], [18, 35], [1, 11], [28, 34], [36, 38]]	[[2, 13], [10, 28], [25, 30], [7, 34], [20, 24], [25, 36], [29, 35], [23, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
55	[[10, 11], [4, 5], [8, 23], [5, 28], [6, 19], [20, 15], [18, 18], [5, 10], [22, 24], [13, 34], [25, 23], [18, 32], [30, 30], [15, 30], [18, 10], [23, 20], [16, 5], [29, 32], [15, 16], [4, 22], [27, 24], [21, 7], [13, 27], [22, 35], [9, 7], [9, 34], [17, 35], [1, 10], [28, 33], [36, 38]]	[[2, 12], [11, 28], [26, 30], [8, 34], [21, 24], [24, 36], [29, 34], [23, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
56	[[10, 12], [5, 5], [7, 23], [5, 27], [5, 19], [19, 15], [18, 19], [6, 10], [23, 24], [14, 34], [26, 23], [19, 32], [31, 30], [14, 30], [17, 10], [23, 19], [15, 5], [30, 32], [14, 16], [5, 22], [28, 24], [20, 7], [14, 27], [21, 35], [8, 7], [10, 34], [18, 35], [1, 9], [27, 33], [36, 38]]	[[2, 11], [12, 28], [27, 30], [9, 34], [22, 24], [24, 37], [29, 33], [22, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
57	[[10, 13], [4, 5], [6, 23], [5, 26], [4, 19], [18, 15], [18, 18], [7, 10], [24, 24], [15, 34], [26, 22], [18, 32], [32, 30], [15, 30], [16, 10], [24, 19], [14, 5], [31, 32], [15, 16], [4, 22], [29, 24], [19, 7], [14, 26], [20, 35], [7, 7], [11, 34], [18, 34], [1, 8], [27, 34], [36, 38]]	[[2, 10], [13, 28], [28, 30], [10, 34], [23, 24], [24, 36], [30, 33], [21, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
58	[[10, 12], [5, 5], [7, 23], [5, 27], [4, 18], [18, 14], [19, 18], [8, 10], [25, 24], [16, 34], [27, 22], [18, 31], [33, 30], [16, 30], [15, 10], [24, 18], [15, 5], [32, 32], [14, 16], [4, 21], [30, 24], [18, 7], [14, 25], [19, 35], [8, 7], [12, 34], [17, 34], [1, 7], [28, 34], [36, 38]]	[[2, 9], [14, 28], [29, 30], [11, 34], [24, 24], [24, 35], [31, 33], [20, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
59	[[11, 12], [6, 5], [8, 23], [4, 27], [5, 18], [17, 14], [18, 18], [7, 10], [26, 24], [15, 34], [28, 22], [19, 31], [34, 30], [15, 30], [14, 10], [25, 18], [16, 5], [33, 32], [15, 16], [5, 21], [31, 24], [19, 7], [14, 24], [18, 35], [7, 7], [13, 34], [17, 35], [1, 6], [28, 35], [36, 38]]	[[2, 8], [15, 28], [30, 30], [12, 34], [25, 24], [24, 34], [32, 33], [19, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
60	[[12, 12], [6, 4], [8, 24], [5, 27], [4, 18], [17, 13], [18, 19], [8, 10], [27, 24], [15, 33], [28, 21], [20, 31], [35, 30], [14, 30], [15, 10], [26, 18], [15, 5], [34, 32], [14, 16], [4, 21], [32, 24], [20, 7], [14, 23], [18, 34], [8, 7], [13, 33], [16, 35], [1, 5], [29, 35], [36, 38]]	[[2, 7], [15, 27], [31, 30], [13, 34], [26, 24], [25, 34], [33, 33], [18, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
61	[[11, 12], [6, 5], [7, 24], [5, 26], [4, 17], [18, 13], [17, 19], [9, 10], [28, 24], [15, 32], [29, 21], [20, 32], [35, 29], [13, 30], [15, 9], [26, 19], [16, 5], [35, 32], [13, 16], [5, 21], [31, 24], [19, 7], [14, 22], [19, 34], [9, 7], [12, 33], [16, 34], [1, 4], [30, 35], [36, 38]]	[[2, 6], [15, 26], [32, 30], [13, 33], [27, 24], [26, 34], [34, 33], [18, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
62	[[12, 12], [7, 5], [8, 24], [4, 26], [4, 16], [17, 13], [16, 19], [8, 10], [29, 24], [15, 31], [30, 21], [21, 32], [35, 28], [12, 30], [16, 9], [25, 19], [15, 5], [36, 32], [14, 16], [5, 22], [32, 24], [19, 8], [14, 21], [20, 34], [8, 7], [11, 33], [16, 35], [0, 4], [31, 35], [36, 38]]	[[2, 5], [15, 25], [33, 30], [12, 33], [28, 24], [27, 34], [35, 33], [19, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
63	[[11, 12], [8, 5], [9, 24], [5, 26], [5, 16], [18, 13], [17, 19], [9, 10], [30, 24], [15, 30], [30, 20], [22, 32], [35, 27], [12, 29], [15, 9], [26, 19], [15, 6], [37, 32], [13, 16], [4, 22], [33, 24], [19, 7], [13, 21], [21, 34], [9, 7], [10, 33], [16, 34], [0, 3], [32, 35], [36, 38]]	[[1, 5], [15, 24], [34, 30], [11, 33], [29, 24], [28, 34], [35, 32], [20, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
64	[[11, 13], [8, 4], [9, 25], [6, 26], [5, 15], [17, 13], [17, 18], [8, 10], [31, 24], [15, 29], [31, 20], [23, 32], [35, 26], [12, 28], [16, 9], [25, 19], [15, 5], [37, 33], [14, 16], [5, 22], [34, 24], [20, 7], [13, 20], [22, 34], [8, 7], [9, 33], [15, 34], [0, 2], [33, 35], [36, 38]]	[[1, 4], [15, 23], [35, 30], [10, 33], [30, 24], [29, 34], [36, 32], [21, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
65	[[12, 13], [7, 4], [9, 24], [5, 26], [5, 14], [17, 14], [17, 17], [7, 10], [32, 24], [16, 29], [31, 19], [24, 32], [35, 27], [11, 28], [15, 9], [24, 19], [14, 5], [37, 34], [13, 16], [6, 22], [35, 24], [19, 7], [13, 19], [23, 34], [7, 7], [8, 33], [16, 34], [0, 3], [34, 35], [36, 38]]	[[1, 3], [15, 22], [34, 30], [9, 33], [31, 24], [30, 34], [36, 33], [22, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
66	[[11, 13], [7, 5], [10, 24], [4, 26], [4, 14], [16, 14], [18, 17], [8, 10], [33, 24], [15, 29], [31, 18], [25, 32], [34, 27], [10, 28], [14, 9], [23, 19], [13, 5], [37, 35], [12, 16], [5, 22], [34, 24], [18, 7], [13, 18], [24, 34], [6, 7], [7, 33], [16, 33], [0, 4], [34, 36], [36, 38]]	[[0, 3], [15, 21], [34, 31], [8, 33], [32, 24], [31, 34], [36, 34], [23, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
67	[[10, 13], [8, 5], [9, 24], [4, 25], [5, 14], [16, 15], [19, 17], [7, 10], [33, 23], [14, 29], [32, 18], [26, 32], [35, 27], [9, 28], [13, 9], [22, 19], [13, 6], [37, 36], [11, 16], [6, 22], [35, 24], [17, 7], [12, 18], [25, 34], [5, 7], [6, 33], [15, 33], [0, 5], [34, 37], [36, 38]]	[[0, 4], [15, 20], [34, 32], [7, 33], [33, 24], [31, 35], [36, 35], [24, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
68	[[9, 13], [8, 6], [10, 24], [5, 25], [5, 15], [15, 15], [20, 17], [7, 9], [33, 22], [13, 29], [33, 18], [27, 32], [35, 28], [8, 28], [12, 9], [23, 19], [12, 6], [37, 37], [10, 16], [5, 22], [35, 25], [18, 7], [11, 18], [26, 34], [5, 8], [5, 33], [14, 33], [0, 6], [35, 37], [36, 38]]	[[0, 5], [15, 19], [34, 33], [6, 33], [33, 23], [30, 35], [36, 36], [25, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
69	[[9, 14], [9, 6], [9, 24], [4, 25], [4, 15], [16, 15], [20, 16], [8, 9], [34, 22], [12, 29], [33, 17], [27, 31], [34, 28], [7, 28], [11, 9], [24, 19], [11, 6], [37, 38], [10, 17], [4, 22], [35, 26], [17, 7], [10, 18], [26, 33], [5, 9], [4, 33], [14, 32], [0, 7], [34, 37], [36, 38]]	[[0, 6], [14, 19], [35, 33], [5, 33], [33, 22], [29, 35], [36, 37], [26, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
70	[[8, 14], [8, 6], [8, 24], [5, 25], [5, 15], [16, 14], [21, 16], [7, 9], [35, 22], [12, 30], [33, 16], [28, 31], [33, 28], [6, 28], [12, 9], [23, 19], [12, 6], [37, 39], [9, 17], [4, 21], [34, 26], [16, 7], [9, 18], [25, 33], [4, 9], [3, 33], [15, 32], [0, 8], [34, 36], [36, 38]]	[[0, 7], [13, 19], [35, 34], [4, 33], [34, 22], [29, 34], [35, 37], [26, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
71	[[7, 14], [9, 6], [8, 23], [4, 25], [5, 16], [17, 14], [20, 16], [8, 9], [36, 22], [11, 30], [32, 16], [28, 30], [32, 28], [6, 29], [13, 9], [24, 19], [11, 6], [36, 39], [10, 17], [5, 21], [33, 26], [17, 7], [8, 18], [24, 33], [5, 9], [2, 33], [15, 33], [0, 9], [33, 36], [36, 38]]	[[0, 8], [12, 19], [35, 35], [3, 33], [35, 22], [29, 33], [34, 37], [25, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
72	[[7, 13], [8, 6], [8, 24], [4, 24], [4, 16], [16, 14], [21, 16], [8, 10], [36, 21], [12, 30], [31, 16], [29, 30], [32, 29], [5, 29], [12, 9], [23, 19], [12, 6], [36, 38], [10, 16], [5, 20], [32, 26], [17, 6], [7, 18], [23, 33], [4, 9], [1, 33], [14, 33], [0, 10], [32, 36], [36, 38]]	[[0, 9], [11, 19], [34, 35], [2, 33], [36, 22], [29, 32], [33, 37], [24, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
73	[[6, 13], [9, 6], [7, 24], [5, 24], [4, 15], [17, 14], [20, 16], [9, 10], [36, 20], [12, 29], [32, 16], [28, 30], [33, 29], [5, 28], [11, 9], [24, 19], [11, 6], [36, 37], [9, 16], [5, 21], [31, 26], [16, 6], [7, 17], [22, 33], [5, 9], [1, 34], [15, 33], [0, 11], [31, 36], [36, 38]]	[[0, 10], [10, 19], [33, 35], [1, 33], [36, 21], [29, 31], [33, 36], [23, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
74	[[6, 12], [8, 6], [8, 24], [4, 24], [5, 15], [16, 14], [21, 16], [9, 11], [36, 19], [11, 29], [31, 16], [27, 30], [34, 29], [6, 28], [12, 9], [23, 19], [12, 6], [37, 37], [10, 16], [5, 22], [31, 25], [17, 6], [6, 17], [21, 33], [4, 9], [1, 35], [14, 33], [0, 12], [30, 36], [36, 38]]	[[0, 11], [9, 19], [32, 35], [1, 34], [36, 20], [29, 30], [33, 37], [22, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
75	[[7, 12], [9, 6], [9, 24], [4, 25], [4, 15], [17, 14], [20, 16], [9, 12], [36, 18], [12, 29], [30, 16], [26, 30], [35, 29], [5, 28], [12, 8], [24, 19], [13, 6], [37, 36], [11, 16], [4, 22], [32, 25], [16, 6], [5, 17], [20, 33], [5, 9], [1, 36], [13, 33], [0, 13], [29, 36], [36, 38]]	[[0, 12], [8, 19], [31, 35], [1, 35], [36, 19], [28, 30], [34, 37], [21, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
76	[[7, 13], [8, 6], [9, 25], [5, 25], [5, 15], [16, 14], [21, 16], [10, 12], [36, 17], [11, 29], [30, 15], [25, 30], [34, 29], [5, 29], [11, 8], [23, 19], [13, 5], [37, 35], [10, 16], [4, 23], [33, 25], [17, 6], [5, 16], [19, 33], [6, 9], [1, 37], [13, 32], [0, 14], [28, 36], [36, 38]]	[[0, 13], [7, 19], [30, 35], [1, 36], [36, 18], [27, 30], [34, 36], [20, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
77	[[7, 12], [7, 6], [8, 25], [5, 26], [6, 15], [17, 14], [20, 16], [9, 12], [36, 16], [11, 30], [29, 15], [24, 30], [34, 30], [6, 29], [11, 9], [24, 19], [12, 5], [37, 34], [11, 16], [5, 23], [32, 25], [18, 6], [4, 16], [18, 33], [5, 9], [1, 38], [14, 32], [0, 15], [27, 36], [36, 38]]	[[0, 14], [7, 18], [29, 35], [1, 37], [36, 17], [26, 30], [34, 37], [19, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
78	[[6, 12], [8, 6], [9, 25], [4, 26], [5, 15], [16, 14], [21, 16], [9, 13], [36, 15], [10, 30], [28, 15], [23, 30], [33, 30], [6, 30], [10, 9], [23, 19], [11, 5], [36, 34], [12, 16], [4, 23], [31, 25], [19, 6], [4, 15], [17, 33], [4, 9], [1, 39], [13, 32], [0, 16], [26, 36], [36, 38]]	[[0, 15], [6, 18], [28, 35], [1, 38], [36, 16], [25, 30], [34, 36], [18, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
79	[[7, 12], [8, 7], [8, 25], [5, 26], [6, 15], [17, 14], [20, 16], [8, 13], [36, 14], [9, 30], [27, 15], [22, 30], [32, 30], [5, 30], [10, 10], [24, 19], [10, 5], [36, 33], [11, 16], [5, 23], [30, 25], [18, 6], [4, 14], [16, 33], [5, 9], [2, 39], [12, 32], [0, 17], [25, 36], [36, 38]]	[[0, 16], [6, 17], [27, 35], [1, 39], [36, 15], [24, 30], [33, 36], [17, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
80	[[7, 11], [8, 6], [9, 25], [5, 27], [5, 15], [16, 14], [21, 16], [9, 13], [36, 13], [10, 30], [26, 15], [21, 30], [31, 30], [6, 30], [11, 10], [23, 19], [10, 4], [36, 32], [12, 16], [4, 23], [29, 25], [19, 6], [4, 13], [15, 33], [6, 9], [2, 38], [11, 32], [0, 18], [24, 36], [36, 38]]	[[0, 17], [6, 16], [26, 35], [2, 39], [36, 14], [23, 30], [32, 36], [16, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
81	[[7, 10], [7, 6], [8, 25], [5, 26], [4, 15], [17, 14], [20, 16], [10, 13], [36, 12], [9, 30], [25, 15], [20, 30], [30, 30], [7, 30], [10, 10], [24, 19], [10, 5], [36, 31], [11, 16], [5, 23], [28, 25], [20, 6], [4, 12], [14, 33], [5, 9], [2, 37], [10, 32], [0, 19], [23, 36], [36, 38]]	[[0, 18], [6, 15], [25, 35], [2, 38], [36, 13], [22, 30], [31, 36], [15, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
82	[[7, 9], [6, 6], [9, 25], [4, 26], [4, 14], [16, 14], [21, 16], [11, 13], [36, 11], [10, 30], [24, 15], [19, 30], [29, 30], [6, 30], [10, 9], [23, 19], [9, 5], [35, 31], [11, 17], [5, 22], [27, 25], [19, 6], [4, 11], [13, 33], [4, 9], [3, 37], [9, 32], [0, 20], [22, 36], [36, 38]]	[[0, 19], [6, 14], [24, 35], [2, 37], [36, 12], [21, 30], [30, 36], [14, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
83	[[8, 9], [5, 6], [8, 25], [4, 25], [4, 13], [17, 14], [21, 17], [12, 13], [36, 10], [10, 29], [24, 14], [18, 30], [28, 30], [5, 30], [10, 8], [24, 19], [8, 5], [34, 31], [12, 17], [6, 22], [26, 25], [18, 6], [3, 11], [12, 33], [4, 8], [4, 37], [8, 32], [0, 21], [21, 36], [36, 38]]	[[0, 20], [6, 13], [23, 35], [3, 37], [36, 11], [20, 30], [29, 36], [13, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
